anno,provincia,tipo_strada,tipo_carreggiata,punto_incidente,segnaletica,condizioni_meteorologiche,natura_incidente,altri_veicoli_coinvolti,morti_entro_24_ore,morti_entro_30_giorni,feriti,Ora,trimestre,hospital,police,school,popolazione_provincia,parco_veicolare
2019,Sud Sardegna,Provinciale,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,14,4,10,22,15,347732,281594
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,13,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,18,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,11,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Pioggia,Scontro frontale,0,0,0,1,10,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,18,4,4,34,29,486689,428616
2019,Sassari,Altra strada,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Sereno,Scontro frontale-laterale,0,0,0,1,10,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,8,4,4,34,29,486689,428616
2019,Sassari,Statale entro l'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Pioggia,Investimento di pedoni,0,0,0,1,18,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,13,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Investimento di pedoni,0,0,0,2,19,4,4,34,29,486689,428616
2019,Sassari,Provinciale entro l'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,12,4,4,34,29,486689,428616
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Sereno,Scontro frontale-laterale,0,0,0,1,12,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,9,4,5,27,10,207108,187587
2019,Cagliari,Statale,Due carreggiate,Intersezione con semaforo o vigile,Verticale e orizzontale,Altro,Scontro frontale-laterale,0,0,0,1,12,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Pioggia,Scontro frontale-laterale,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,1,1,0,1,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Pioggia,Tamponamento,0,0,0,2,23,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,12,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Tamponamento,0,0,0,1,7,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Pioggia,Urto con veicolo in fermata o in arresto,0,0,0,1,7,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,1,1,1,0,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Pioggia,Tamponamento,0,0,0,2,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Altro,Scontro laterale,0,0,0,2,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,20,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Pioggia,Investimento di pedoni,0,0,0,1,19,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,4,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Tamponamento,3,0,0,2,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,23,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,22,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Infortunio per caduta da veicolo,0,0,0,1,19,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Altro,Investimento di pedoni,0,0,0,1,14,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Altro,Scontro frontale-laterale,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,22,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Orizzontale,Pioggia,Scontro laterale,0,0,0,1,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Pioggia,Scontro frontale-laterale,0,0,0,1,21,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Pioggia,Scontro laterale,0,0,0,1,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Altro,Scontro frontale-laterale,0,0,0,1,15,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Pioggia,Scontro frontale-laterale,0,0,0,1,10,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Tamponamento,0,0,0,1,9,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Orizzontale,Sereno,Scontro laterale,0,0,0,2,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,10,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,1,0,0,3,9,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,20,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Tamponamento,0,0,0,1,21,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Sereno,Scontro frontale-laterale,0,0,0,1,1,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale,0,0,0,1,22,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,14,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,5,22,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Tamponamento,0,0,0,3,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,2,5,4,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Rettilineo,Assente,Sereno,Tamponamento,0,0,0,1,8,4,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Rotatoria,Verticale,Sereno,Tamponamento,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Sereno,Scontro frontale,0,0,0,2,15,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,14,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,2,9,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Pioggia,Investimento di pedoni,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Assente,Pioggia,Scontro laterale,0,0,0,2,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Tamponamento,1,0,0,1,19,4,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Sereno,Scontro frontale-laterale,0,0,0,1,8,4,4,19,35,424105,361184
2019,Cagliari,Comunale extraurbana,Una carreggiata a doppio senso,Incrocio,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,7,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Pioggia,Investimento di pedoni,0,0,0,1,7,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Altro,Urto con veicolo in fermata o in arresto,0,0,0,1,10,4,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,3,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Urto con veicolo in sosta,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Due carreggiate,Curva,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,1,8,4,4,19,35,424105,361184
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,10,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale,Altro,Scontro frontale-laterale,0,0,0,1,11,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Altro,Scontro frontale-laterale,0,0,0,3,7,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Pioggia,Investimento di pedoni,0,0,0,1,10,4,10,22,15,347732,281594
2019,Sud Sardegna,Statale,Due carreggiate,Incrocio,Verticale e orizzontale,Altro,Tamponamento,0,0,0,1,17,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Orizzontale,Pioggia,Tamponamento,0,0,0,1,11,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,11,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Pioggia,Investimento di pedoni,0,0,0,1,18,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Sereno,Scontro frontale-laterale,0,0,0,3,14,4,10,22,15,347732,281594
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Urto con veicolo in sosta,0,0,0,1,14,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,17,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,13,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,9,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Investimento di pedoni,0,0,0,1,17,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,1,16,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,15,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,13,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,9,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,Investimento di pedoni,0,0,0,1,18,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,16,4,4,34,29,486689,428616
2019,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Altro,"Fuoriuscita, sbandamento",0,0,0,2,19,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Altro,Scontro frontale-laterale,0,0,0,2,14,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,10,4,4,34,29,486689,428616
2019,Sassari,Statale,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,16,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Vento forte,Investimento di pedoni,0,0,0,1,17,4,4,34,29,486689,428616
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,1,11,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Pendenza,Orizzontale,Pioggia,Investimento di pedoni,0,0,0,1,11,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Sereno,Scontro frontale-laterale,0,0,0,2,13,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Tamponamento,0,0,0,1,13,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Pioggia,Urto con veicolo in fermata o in arresto,0,0,0,1,15,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,15,4,5,27,10,207108,187587
